tiempo,dato1a.n_seg,dato1b.n_seg,dato1c.n_seg,dato1d.n_seg,dato1e.n_seg,dato2a.n_seg,dato2b.n_seg,dato2c.n_seg,dato2d.n_seg,dato2e.n_seg,dato3a.n_seg,dato3b.n_seg,dato3c.n_seg,dato3d.n_seg,dato3e.n_seg,dato4a.n_seg,dato4b.n_seg,dato4c.n_seg,dato4d.n_seg,dato4e.n_seg,dato5a.n_seg,dato5b.n_seg,dato5c.n_seg,dato5d.n_seg,dato5e.n_seg,dato6a.n_seg,dato6b.n_seg,dato6d.n_seg,dato6c.n_seg,dato6e.n_seg,dato7a.n_seg,dato7b.n_seg,dato7c.n_seg,dato7d.n_seg,dato7e.n_seg,dato8a.n_seg,dato8b.n_seg,dato8c.n_seg,dato8d.n_seg,dato8e.n_seg,dato9a.n_seg,dato9b.n_seg,dato9c.n_seg,dato9d.n_seg,dato9e.n_seg,dato10a.n_seg,dato10b.n_seg,dato10c.n_seg,dato10d.n_seg,dato10e.n_seg,dato11a.n_seg,dato11b.n_seg,dato11c.n_seg,dato11d.n_seg,dato11e.n_seg,dato12a.n_seg,dato12b.n_seg,dato12c.n_seg,dato12d.n_seg,dato12e.n_seg,dato13a.n_seg,dato13b.n_seg,dato13c.n_seg,dato13d.n_seg,dato13e.n_seg,dato14a.n_seg,dato14b.n_seg,dato14c.n_seg,dato14d.n_seg,dato14e.n_seg,dato15a.n_seg,dato15b.n_seg,dato15c.n_seg,dato15d.n_seg,dato15e.n_seg,dato16a.n_seg,dato16b.n_seg,dato16c.n_seg,dato16d.n_seg,dato16e.n_seg,dato17a.n_seg,dato17b.n_seg,dato17c.n_seg,dato17d.n_seg,dato17e.n_seg,dato18a.n_seg,dato18b.n_seg,dato18c.n_seg,dato18d.n_seg,dato18e.n_seg,dato19a.n_seg,dato19b.n_seg,dato19c.n_seg,dato19d.n_seg,dato19e.n_seg,dato20a.n_seg,dato20b.n_seg,dato20c.n_seg,dato20d.n_seg,dato20e.n_seg,mean
14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,2,0,1,1,1,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0.41
15,1,0,0,0,0,1,2,0,0,0,1,2,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,2,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0.49
16,1,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0,1,0,1,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,3,1,1,2,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0.52
17,2,0,0,0,0,0,2,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,2,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,2,0,1,0,1,0,1,1,0,0,2,2,0,0,0,1,0,1,0,0,2,0,1,1,1,0.58
18,0,0,0,0,1,1,1,0,2,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,2,1,1,1,1,0,1,0,1,1,1,3,1,1,1,1,1,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,1,2,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,1,0,0.63
19,1,0,3,0,2,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,2,1,0,1,1,1,2,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,2,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,3,1,0,1,1,0,1,1,1,0,0,2,0,0,0,1,1,1,1,1,0,0.7
20,1,0,1,1,0,1,0,1,1,1,2,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,2,2,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,2,1,1,1,1,1,1,0,1,0,1,0,2,2,2,0,1,0,1,0,1,1,1,0,0,2,0,1,2,0,1,0,1,0.68
21,2,0,2,1,1,0,3,1,1,1,0,1,0,1,3,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,3,0,0,0,1,1,2,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,2,1,0.72
22,1,0,2,0,1,2,0,1,0,1,1,1,1,1,1,1,1,0,2,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,2,0,0,1,1,1,1,3,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,2,1,0,2,0,0,2,0,1,1,1,1,0,1,0,1,0,2,0,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0.67
23,1,0,0,2,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,2,1,1,1,0,0,0,0,1,0,0,0,2,0,1,0,2,1,0,1,1,1,0,0,0,0,1,1,1,2,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0.57
24,2,0,1,0,2,0,3,1,1,1,0,1,1,2,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,2,1,1,1,0,1,0,2,2,0,2,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,2,1,2,1,1,2,1,1,0,1,1,1,0.83
25,0,0,1,2,1,1,0,1,1,1,0,1,2,2,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,2,0,0,2,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,2,0,0,1,1,1,1,0,1,0,1,0,3,0,0,1,2,1,1,1,1,0,2,0,1,1,2,1,1,0,2,0,1,0,1,2,1,0,1,2,0,0,1,1,0,1,1,0.78
26,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,1,2,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,2,1,1,0,1,1,0,1,1,1,0,0,1,0,2,1,0,0,0,2,2,0,1,0,0,1,0,1,0,0,2,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,3,2,0,0,2,0,1,0,0,0,0,1,1,1,0,0,0,1,0.63
27,1,0,1,0,0,0,0,1,1,1,1,1,0,1,2,1,2,0,1,0,0,1,0,0,1,1,1,0,0,1,2,0,1,0,1,0,1,1,1,0,1,2,0,2,1,0,0,1,0,1,2,1,2,1,0,0,0,0,0,1,1,1,1,2,0,1,0,0,1,0,2,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,2,1,0,2,2,0,1,2,2,1,3,1,0.79
28,1,0,0,1,1,2,2,1,0,1,2,1,0,2,0,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,2,2,1,0,0,1,1,1,1,0,1,2,1,0,1,0,1,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,1,1,1,2,1,0,1,1,1,2,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,2,1,1,2,1,0,2,1,0.75
29,0,0,1,2,2,3,0,0,1,0,2,0,2,1,0,1,0,0,1,1,1,1,0,0,0,1,1,2,2,1,2,2,0,1,0,0,0,0,0,1,1,1,2,2,1,1,2,1,0,2,1,1,1,3,0,0,1,0,2,1,1,0,0,0,1,2,1,1,1,1,0,1,0,0,0,1,0,2,1,1,2,0,1,1,1,1,0,0,2,0,0,1,0,1,1,1,1,0,1,0,0.83
30,1,0,0,2,2,1,0,1,0,1,0,1,1,0,0,1,2,1,1,0,1,0,1,0,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0,2,1,2,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,2,1,0,1,1,0,1,1,1,1,1,1,2,0,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,1,2,2,1,1,0,0,2,1,1,2,1,0.83
31,0,0,1,2,1,2,0,1,1,0,2,2,0,2,2,1,1,1,0,1,2,1,0,2,0,1,1,1,1,0,2,1,2,1,2,1,1,1,0,0,1,0,1,2,1,0,0,1,1,1,1,0,2,2,1,1,0,1,1,0,1,2,0,1,1,0,1,2,1,0,0,2,1,0,1,1,0,1,1,1,2,1,1,0,1,1,2,0,0,1,1,1,1,0,2,3,0,1,1,1,0.94
32,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,2,2,1,0,0,1,0,0,2,1,2,1,2,2,0,1,1,1,0,1,0,1,0,0,2,1,0,1,1,1,0,1,2,1,0,3,0,0,0,1,1,2,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,0,1,2,0,0,0,0,0,0,0.72
33,0,0,1,2,1,0,1,1,1,0,1,1,0,0,1,0,2,1,1,0,1,1,0,0,0,2,1,0,0,0,2,1,2,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,2,0,1,0,1,2,1,2,1,1,2,0,0,1,1,0,1,1,1,2,2,1,0,1,0,2,1,1,0,1,1,3,1,0,0,2,0,0,0,0,2,2,1,0,0,1,1,0,0,3,0.8
34,0,0,0,0,1,1,1,1,0,1,1,0,1,0,2,0,0,0,0,2,0,1,1,0,2,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,2,1,0,1,0,0,1,0,1,0,2,0,1,0,0,1,1,3,1,1,1,0,2,1,2,0,1,0,0,1,2,2,1,0,1,2,0,1,1,1,1,1,0,1,1,1,1,1,1,2,2,1,1,0,0,1,1,0,1,1,0.77
35,2,1,0,2,0,1,1,1,0,1,1,1,0,0,0,1,0,2,1,0,1,0,1,1,2,1,1,1,0,2,1,2,0,1,1,1,1,0,2,0,0,1,1,2,1,0,0,0,0,1,2,2,1,3,0,1,1,0,0,1,1,3,2,1,0,3,0,2,1,1,3,1,0,1,0,1,0,1,2,1,1,1,1,1,1,1,2,1,1,0,1,0,1,2,2,1,2,1,0,2,0.97
36,2,1,0,0,1,2,2,0,2,1,1,2,1,0,1,1,1,0,2,0,0,1,1,1,1,1,1,1,0,2,0,2,0,1,1,1,0,0,0,1,2,2,2,0,1,1,2,1,2,0,3,2,1,1,0,0,1,1,0,1,2,0,2,1,1,1,1,0,1,0,1,0,1,0,1,1,1,2,0,1,0,2,0,2,2,0,1,1,1,1,1,1,2,1,1,3,0,1,1,1,0.97
37,1,0,2,1,2,1,1,0,2,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,2,0,1,1,1,0,1,1,2,1,1,0,1,1,2,2,0,1,1,0,1,1,2,2,1,0,2,3,1,1,1,0,1,2,1,0,2,0,1,1,0,1,0,2,0,1,1,1,0,1,1,1,1,2,0,1,2,0,1,1,1,1,1,0,1,1,0,1,2,0,1,0.88
38,1,0,0,0,0,0,1,0,0,1,1,0,0,2,2,1,1,1,2,1,2,2,1,0,1,0,0,1,2,2,1,2,2,0,1,0,0,1,0,2,2,2,2,0,1,1,1,0,1,1,1,2,1,2,1,0,0,2,1,0,1,0,1,2,0,0,1,0,2,0,2,0,1,1,1,2,0,1,1,0,0,2,3,1,1,0,2,0,2,0,1,1,1,1,2,2,0,0,2,1,0.93
39,1,1,2,0,1,1,1,0,0,0,2,1,1,0,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,0,1,0,1,0,2,1,1,1,0,1,2,1,1,0,2,0,0,0,0,0,1,2,1,1,0,2,2,1,0,1,0,0,1,2,3,0,0,2,0,1,0,0,0,1,1,1,1,0,1,2,0,1,2,1,0,1,0,1,2,1,2,2,2,1,3,1,1,2,1,0.92
40,1,1,1,0,0,1,1,0,0,0,1,0,2,2,1,1,1,1,0,0,0,1,0,1,1,1,2,0,2,2,1,1,1,2,1,2,0,0,2,1,1,2,1,3,2,1,1,1,1,1,1,2,3,0,0,0,0,2,1,1,1,1,0,0,0,1,1,2,2,0,2,0,0,1,1,2,0,2,1,2,1,0,2,1,2,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0.92
41,0,1,0,0,0,1,1,1,0,1,2,1,0,0,2,1,2,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,2,2,2,1,1,1,2,2,1,1,0,1,1,0,0,3,3,0,1,0,1,1,2,0,1,2,1,0,3,1,1,2,1,1,0,1,0,1,1,2,3,1,1,1,1,0,0,1,2,3,0,0,0,1,2,3,1,2,1,2,2,1,1,2,1,1.02
42,0,1,1,0,0,2,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,0,1,2,2,0,1,1,1,1,2,0,1,1,1,1,2,1,0,0,2,1,2,0,1,1,0,2,0,1,2,2,2,1,2,2,2,1,0,1,2,2,0,1,1,2,0,2,2,0,1,0,1,0,2,2,1,2,1,2,0,0,1,1,1,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1.07
43,1,1,0,2,1,0,0,2,1,2,0,0,1,0,0,2,0,0,1,0,0,0,1,1,1,2,1,2,0,1,0,1,1,1,2,1,0,0,1,1,3,1,1,1,0,2,2,1,1,1,1,2,1,2,1,2,1,0,1,1,0,0,0,0,1,2,1,1,1,0,1,0,1,1,1,1,0,0,1,0,2,0,2,2,2,0,1,1,1,1,1,2,0,1,2,1,2,1,1,2,0.93
44,0,1,1,2,2,1,1,1,2,2,1,1,1,0,1,1,0,1,1,1,0,0,0,1,2,1,0,0,0,1,1,0,1,0,3,0,0,2,0,2,1,3,1,1,1,2,2,1,0,2,2,0,1,2,1,0,2,0,1,2,0,1,0,1,0,3,0,1,1,0,2,0,1,0,1,0,1,1,2,0,1,0,1,2,1,0,1,0,1,2,1,0,1,2,1,1,2,2,1,1,0.96
45,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,2,2,2,0,0,1,2,1,1,1,1,0,1,0,0,2,1,1,0,0,0,3,3,2,1,0,1,1,2,2,1,1,0,2,2,3,1,0,1,1,0,1,1,1,1,0,1,0,2,1,1,0,0,1,0,2,1,0,0,1,2,2,0,3,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,2,2,2,2,0.87
46,1,1,1,0,0,1,1,0,1,2,2,2,1,0,1,1,0,1,2,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,2,2,0,0,0,2,2,1,1,0,1,1,1,2,2,0,2,0,0,0,2,2,2,2,0,1,2,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,2,0,0,0,1,1,0,0,2,1,1,0,1,1,0.78
47,1,1,1,1,0,2,0,0,2,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,2,1,0,2,1,1,0,1,2,1,1,2,2,0,2,2,1,1,1,1,1,0,0,1,2,1,2,0,0,1,0,1,1,0,1,0,2,1,2,0,0,1,0,1,1,1,0,1,0,0,0,2,0,1,2,2,0,1,1,1,1,0,1,0,1,1,1,1,0,1,2,0.86
48,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,2,1,1,0,1,1,0,3,0,1,0,1,1,1,2,1,0,0,3,1,1,0,1,0,0,0,0,2,0,1,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,2,0,2,0,1,1,1,0,1,2,0,1,0,1,0,1,1,1,2,1,0,1,0.71
49,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,3,1,0,1,1,0,1,0,1,0,2,1,0,2,3,1,0,1,1,1,0,1,0,0,0,2,1,2,2,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,0,1,0,2,0,1,2,0,2,0,1,0,3,1,0,1,1,0.66
50,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,3,1,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,1,2,1,0,0,1,0,2,0,1,2,0,0,1,0.45
51,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,2,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,3,2,0,0,1,0.44
52,1,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,2,0,0,0,2,0,1,2,0,0,1,1,0,0,0,2,0,0,0,0,0,1,1,0,3,0,0,0,1,0,1,1,0,0,1,2,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,0,1,0,3,2,0,0,0,0.52
53,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,1,2,2,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,3,0,0,0,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,2,1,0,0,1,0.46
54,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,1,2,1,1,1,2,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0.39
55,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,2,3,0,1,1,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0.41
